seller_key,seller_id,seller_zip_code_prefix,seller_city,seller_state,lat,lng
1736,204b4e07bddef3c9b317f70189135b22,37564,borda da mata,MG,-22.262802188522702,-46.170735100123686
1737,921323538c9f1c4e816f2720eac02bea,1319,sao paulo,SP,-23.552309387900298,-46.64103090039467
1738,1464afc72f696af775557a821c2e253f,28630,nova friburgo,RJ,-22.248759021634378,-42.5431384779408
1739,77a515caa36327151d1cc6c32a9f00e1,9912,diadema,SP,-23.68921039929029,-46.61395100636436
1740,32fdd5d44ecb43dfd6a24b9369eca144,35557,carmo do cajuru,MG,-20.292880535755035,-44.83809486209037
1741,4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,SP,-21.757225105309477,-48.82954113566027
1742,1cd9e0cc1839d55516843def5600816d,3951,sao paulo,SP,-23.58762078921071,-46.488470812002504
1743,7fc87cc3e89b3d1d5cabdca32f8485aa,7123,guarulhos,SP,-23.444799893535805,-46.52533975668787
1744,0c7f30ae9b147eca07affbef92832a6a,84020,ponta grossa,PR,-25.07967239430884,-50.132137269395194
1745,e09887ca8c7bf8a4621ce481820414ef,8431,sao paulo,SP,-23.53377078941512,-46.41754540685539
1746,318f287a62ab7ac10b703ac37435a231,4773,sao paulo,SP,-23.682287642823045,-46.70907091689959
1747,52bb00821bcdd358a5a5a27e1f6be5a1,6268,osasco,SP,-23.50051970188655,-46.77803882552528
1748,acb6c2ca5c82411c1fdb88d5fd5eb95e,3423,sao paulo,SP,-23.54955842106199,-46.540588022411846
1749,26e2e5033827d2ba53929f43e03d8ffe,2611,sao paulo,SP,-23.46916535999555,-46.655019657274266
1750,55dedd83e501d8248880557d9073cbfd,22061,rio de janeiro,RJ,-22.9756621483002,-43.19238190739006
1751,5b179e9e8cc7ab6fd113a46ca584da81,5424,sao paulo,SP,-23.56908297225686,-46.697703396131644
1752,ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,curitiba,PR,-25.41736121752996,-49.260669826665286
1753,4eeb99008a0f59d2c7759c59f9a346eb,6807,embu das artes,SP,-23.627273990129872,-46.82364380448497
1754,f3511c85f59f8dec53d140501ee8e7a8,80045,curitiba,PR,-25.42462684918724,-49.25382259847708
1755,60da8bfa7eebe230b7d66ac4082d79b3,15940,fernando prestes,SP,-21.267084579820693,-48.68662501644836
1756,2c538755f1ca9540af144f266e70df6c,39801,castro pires,MG,,
1757,cb41bfbcbda0aea354a834ab222f9a59,3520,sao paulo,SP,-23.547128385847376,-46.52157802779624
1758,2379bdc3888025689a9deb7b141507d5,13806,mogi mirim,SP,-22.420840424784657,-46.967847187887344
1759,5ee7fd217d08dfe5d3e2f51f96a12c9a,13880,vargem grande do sul,SP,-21.83523840264715,-46.89933155386077
1760,a414555ce331b8c8aea4a9cb8395194d,3638,sao paulo,SP,-23.52843251363091,-46.541413306263486
1761,92992bec39dde5766f590d3b1f46d465,4310,sao paulo,SP,-23.632359550049944,-46.64026161718281
1762,834f8533b2ecb6598dd004ff3de7203a,5181,sao paulo,SP,-23.45543567306614,-46.744696286575035
1763,b5f49fe968dff6b112861e6cd8e192ef,80710,curitiba,PR,-25.426704609661925,-49.298431191096924
1764,b26741d31a563d769b4af0465ab20c56,88061,florianopolis,SC,-27.58216289247143,-48.43132156704565
1765,f7315bb81aea4ddca2d39e249a801c98,7082,guarulhos,SP,-23.436732091459998,-46.543659216329424
1766,8e2b3afb420011ef0c88c9d5f11ea526,13060,campinas,SP,-22.93161122848548,-47.11184961438457
1767,8fff28c4263ddec387f28d237fb42773,5594,sao paulo,SP,-23.582465212849137,-46.74000148760759
1768,0ddefe3c7a032b91f4e25b9c3a08fca1,9721,sao bernardo do campo,SP,-23.719917290465197,-46.547397811517676
1769,730937bf88cb151eb2eb849f642fc213,13500,rio claro,SP,-22.408777003030377,-47.56372736808629
1770,cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR,-25.4573015244662,-49.21743203295968
1771,5dc203c7b84a0e71e878a179de05fb9a,17580,pompeia,SP,-22.103580419439698,-50.17867874736704
1772,440dd6ab244315c632130ecfb63827b1,15502,votuporanga,SP,-20.41694593127069,-49.9849545780125
1773,66fd84ee7528c0c0de85d0f44a73d5ab,98975,campina das missoes,RS,-27.989950402063155,-54.841644067324175
1774,fec6912baad85d41729669edd6b4d3b8,14110,ribeirao preto,SP,-21.25891778871869,-47.81857342832166
1775,666658b8da8370f30e1f89893b1de5e6,3658,sao paulo,SP,-23.528187039733243,-46.500639451436506
1776,f3c38ab652836d21de61fb8314b69182,1206,sao paulo,SP,-23.535143042199056,-46.643331965768425
1777,90b57083da5d803237da74daec6dcb2b,80730,curitiba,PR,-25.43401658480678,-49.297219284159816
1778,45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,SP,-23.502351815244957,-47.43176875148676
1779,1bb3812d5f0747a3ab7348f199001a10,4708,sao paulo,SP,-23.629950425583953,-46.69226953235904
1780,c33a5c3c983090c8b78a28e65052a20d,88802,criciuma,SC,-28.68292846543402,-49.37031844084045
1781,003554e2dce176b5555353e4f3555ac8,74565,goiania,GO,-16.63684785729691,-49.278889265418876
1782,16090f2ca825584b5a147ab24aa30c86,12940,atibaia,SP,-23.114660872419602,-46.55304457385195
1783,5659d77e8d90378e39b960ad5956f64e,12062,taubate,SP,-23.003655920522505,-45.54815775311337
1784,b561927807645834b59ef0d16ba55a24,2955,sao paulo,SP,-23.468053146034013,-46.72030751013752
1785,28d162ab86bb49d719c32f0ee6186eaa,14079,ribeirao preto,SP,-21.13173215222214,-47.744087116836255
1786,e06f09ec0a4aca210779cf1cfc63cf19,4773,sao paulo,SP,-23.682287642823045,-46.70907091689959
1787,8c9348f33ae3dada25c99c99ade2af78,6340,carapicuiba,SP,-23.56738925992558,-46.82418520765943
1788,da6a60cc8cc724fe51be021ff8be779c,28941,sao pedro da aldeia,RJ,-22.809411732792015,-42.178337891952104
1789,461ff5303b6c9c1a4a07f40c5aece516,83323,pinhais,PR,-25.437777149779343,-49.19383449157267
1790,e82de6494d91d3c4c54450f59b227a94,14940,ibitinga,SP,-21.757225105309477,-48.82954113566027
1791,213b25e6f54661939f11710a6fddb871,13321,salto,SP,-23.19171786480832,-47.290078694181354
1792,78c99c6dff4eeae5be99bf635ed21e3f,17510,marilia,SP,-22.19711573505917,-49.95230373486624
1793,a36ac007a4d18f865c8d32c3b2402c2d,6455,barueri,SP,-23.500661769974375,-46.85197424060613
1794,a2e85714b56b1cb6bb24a9a6e6cad36f,14530,miguelopolis,SP,-20.183149067649328,-48.02607347651128
1795,6b333a05bf188ef3e1f1662a86bd9855,72304,brasilia,DF,-15.8673157312277,-48.059106633628524
1796,56642bcb79900e777d68e91915cb4267,3701,sao paulo,SP,-23.513446330180468,-46.55020672353229
1797,41b86b552e54e3a7009596125aa8b167,2470,sao paulo,SP,-23.485214079828708,-46.649422160183896
1798,1d0997ff06b524ce9289ffd75114ecd3,52020,recife,PE,-8.045263120469752,-34.894135293520705
1799,73b8eb4a9a729d4019b24ed1be748cbf,13070,campinas,SP,-22.891405847408386,-47.08249889237933
1800,a69aa24cec11168e7e39a3fbc727e925,6330,carapicuiba,SP,-23.553368584771498,-46.827157888255435
1801,8ea394aed8138685abe1eb9f25e1021d,18053,sorocaba,SP,-23.50132858032441,-47.518907369283006
1802,8a130737016f838139d31878787a39c9,3187,sao paulo,SP,-23.562111766686723,-46.578979817584596
1803,f682e0f848abafc6f41e0d4e868c66ef,7600,mairipora,SP,-23.33195097754839,-46.59729428207207
1804,11742f81550ac064cc9a40f67151d9ad,15810,catanduva,SP,-21.1535737633196,-48.97127396660097
1805,8a40ae794fa3f9892cee24bd5af0488b,82620,curitiba,PR,-25.382985420044733,-49.22238807068207
1806,0936e1837d0c79253456bbb2ffaaef10,2050,sao paulo,SP,-23.51709774344895,-46.61257076876388
1807,850f4f8af5ea87287ac68de36e29107f,4367,sao paulo,SP,-23.651248192976205,-46.66659272939551
1808,4dc2e811a1760953cb7c6a590b498943,17230,itapui,SP,-22.234640946820317,-48.722331071586154
1809,343e716476e3748b069f980efbaa294e,13033,campinas,SP,-22.904507798606314,-47.09665272070597
1810,e9729944ba65dc3ce425e0c5a22ae7b2,25730,petropolis,RJ,-22.418997217136315,-43.130792710369555
1811,e0eabded302882513ced4ea3eb0c7059,13023,campinas,SP,-22.893317190455804,-47.060596205366885
1812,643214e62b870443ccbe55ab29a4dccf,2134,sao paulo,SP,-23.49841954758921,-46.579606871304
1813,0aa124728afc1131dff5655f4c6f487b,37135,alfenas,MG,-21.42213905266804,-45.96450217990741
1814,ce27a3cc3c8cc1ea79d11e561e9bebb6,3006,sao paulo,SP,-23.542067384338246,-46.624388426388876
1815,da4d149c0ddbac90557103ac0a0ec356,9861,sbc,SP,,
1816,0241d4d5d36f10f80c644447315af0bd,80330,curitiba,PR,-25.46994276319074,-49.3068465197933
1817,272f092de69afedd4d2969440b37f18f,3265,sao paulo,SP,-23.594577471222703,-46.541431692554255
1818,d1aa1ec0839dcab73a6161130eb1f94a,80220,curitiba,PR,-25.456849731896032,-49.264372679633276
1819,8e8a7ce9f2f970dc00e2acf6f6e199f6,24710,sao goncalo,RJ,-22.82328999243296,-43.00384698243707
1820,d7827b2af99326a03b0ed9c7a24db0d3,86076,londrina,SP,,
1821,3935fe5fe0f82787a9dcb8deb62be09d,4905,sao paulo,SP,-23.674571196659645,-46.74944340595514
1822,119d1aef1b4144adba89163f6cd9f5d4,13920,pedreira,SP,-22.741070713194695,-46.896738928118715
1823,9a1aea68d3efa00862ec88c0768037d0,15806,catanduva,SP,-21.13255926581573,-48.95878604472631
1824,a9b533a26e898b12e8b8d4c07279bf4d,21545,rio de janeiro,RJ,-22.84341149706191,-43.343657002521205
1825,5b51032eddd242adc84c38acab88f23d,37564,borda da mata,MG,-22.262802188522702,-46.170735100123686
1826,8cc6a0e5738e61a87b03c78b2ba9db4b,37795,andradas,MG,-22.070559830857196,-46.573545435867445
1827,c53bcd3be457a342a97e39e5a9f0be22,49980,neopolis,SE,-10.327706146428646,-36.577801992450134
1828,f4db9b37944bcb8873e6b456ee190bbf,8599,itaquaquecetuba,SP,-23.465440630740524,-46.34009687735835
1829,729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,SP,-22.413298076954245,-48.451408905535416
1830,18e694e0e48ed6f7aa3f24aade5fd697,13224,varzea paulista,SP,-23.21924865873772,-46.832560499960834
1831,30a81d8cf85fb2ada1b1b094c9583a95,3563,sao paulo,SP,-23.546363632498185,-46.49182919588419
1832,6561d6bf844e464b4019442692b40e02,7859,franco da rocha,SP,-23.32940160187254,-46.71615987632735
1833,e64d65bc8dbec2accda90c58de5d1246,13500,rio claro,SP,-22.408777003030377,-47.56372736808629
1834,3903c788ded8dc03b5ebab37a2f3e9a1,6332,carapicuiba,SP,-23.548847255510836,-46.83053285328384
1835,63191ead8d3b2f937cd1996fdcbbad20,13212,jundiai,SP,-23.17152225560725,-46.97576668090332
1836,67bf6941ba2f1fa1d02c375766bc3e53,82400,curitiba,PR,-25.39487211738198,-49.34379348409782
1837,897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP,-21.1774947273759,-47.76831102590412
1838,76c47a299e4a8fe992316a85865acbe9,14075,ribeirao preto,SP,-21.140480447590075,-47.791336377389385
1839,d1b9d4be4b6f9ebd85f8acd6745ba612,34006,nova lima,MG,-19.981559937945896,-43.94150577499857
1840,3ea08c48e851106d2f584349daba335f,36201,barbacena,MG,-21.225636757012143,-43.789038542488335
1841,389e45560e33d2d0747f949dcddbc08e,12238,sao jose dos campos,SP,-23.25711207430019,-45.91856224397398
1842,b81e3a6c866a764974fe849821abeebd,9360,maua,SP,-23.685189808199564,-46.456939465332376
1843,40536e7ca18e1bce252828e5876466cc,7747,caieiras,SP,-23.390896938286577,-46.719854914178846
1844,b494891378bd8f4560abe576c52deacd,4160,sao paulo,SP,-23.625439622300366,-46.61208243927651
1845,09f952a5f58d2285b0372551ae8f9b01,9725,sao bernardo do campo,SP,-23.704305914494135,-46.55683830488157
1846,14d7985702e72162bbf13b6beb74ab2b,9131,santo andre,SP,-23.695143966824897,-46.49758809590613
1847,2c4c47cb51acd5ea5db5e0ae0e26542a,15290,buritama,SP,-21.06743471419385,-50.144448317957064
1848,b416191c9813d821a295cfabafff4161,14407,franca,SP,-20.496383248420045,-47.41802549654823
1849,9616352088dcf83a7c06637f4ebf1c80,87504,umuarama,PR,-23.751572000886878,-53.30201313629071
1850,557f22c76691849db52d2abccf0015d0,75650,morrinhos,GO,-17.733108195856715,-49.11374034658263
1851,968ee78631915a63fef426d6733d7422,99700,erechim,RS,-27.63599551298851,-52.27286590091149
1852,533d46c1b06970e99f09523a61df4972,18200,itapetininga,SP,-23.587646370831962,-48.045090926749104
1853,1dd33b8119b3cb1056ed5dc88cd0aaf4,4710,sao paulo,SP,-23.627697376861725,-46.69613686284831
1854,ac137bac82ffa8548e62bd9d01d2a14f,3631,sao paulo,SP,-23.53052238637075,-46.55120407358755
1855,2dcf93836ae3ce0d7c93e2f10876467a,12240,sao jose dos campos,SP,-23.22465053426939,-45.91648551545299
1856,51702dc2a3e106c76dbff722b5bf0726,13835,conchal,SP,-22.338518695550928,-47.16870256768665
1857,97512d3fc193b2d1dfcdba0f9d1f0f8a,8270,sao paulo,SP,-23.561239859298666,-46.46144116203684
1858,f3975e8a41157005d4bcbb358678cd9b,89870,pinhalzinho,SC,-26.847710018870902,-52.986919104124375
1859,76d336555bb25f3165d2f0d6da719c40,18015,sorocaba,SP,-23.502351815244957,-47.43176875148676
1860,f08a5b9dd6767129688d001acafc21e5,90230,porto alegre,RS,-30.00830163357755,-51.20140475549246
1861,ae45df84722b1d15c5f32b23a095746c,3062,sao paulo,SP,-23.54109148805972,-46.589519058068014
1862,d197aa8fbc64087f61984deef05f6227,12224,sao jose dos campos,SP,-23.179454770969244,-45.825036109747586
1863,afa6714acee029b2dfdf357e5579cc03,13690,descalvado,SP,-21.90875340512431,-47.61985789357961
1864,520b493b57809f446cb0a233bb3e25c7,11075,santos,SP,-23.95426278142645,-46.33766255766887
1865,9b1ab052f5fca308ba743ac789ebb2e1,85200,pitanga,PR,-24.75762438764076,-51.766579746014386
1866,bab0a8cd684e41ba6e2637dca0979d3b,22793,rio de janeiro,RJ,-22.999729789317982,-43.401028570814155
1867,b83cedfb587e7911540e3f576d6917ce,4870,sao paulo,SP,-23.761448230651695,-46.75363272832773
1868,0ef83d7d83ed97cd2a0049ac8be5f88a,80230,curitiba,PR,-25.442354162020774,-49.266756042183864
1869,d13e50eaa47b4cbe9eb81465865d8cfc,9210,santo andre,SP,-23.63704653483596,-46.52810977901231
1870,37303482a42fb700d8d127e70a9cd6c8,13070,campinas,SP,-22.891405847408386,-47.08249889237933
1871,b2bdc5e7940a7d7ca8c4a37953b27a42,13880,vargem grande do sul,SP,-21.83523840264715,-46.89933155386077
1872,5c6d4016c2a288f074fa0848a2b653d2,1209,sao paulo,SP,-23.540705057964935,-46.64148263449229
1873,88cd3681e0a2ba85e190f7d817629c4c,88354,brusque,SC,-27.109644341854988,-48.926606605139206
1874,da8622b14eb17ae2831f4ac5b9dab84a,13405,piracicaba,SP,-22.70848467746202,-47.664918458117526
1875,fe26f3ecb51a15e6d8335cd92da42562,4365,sao paulo,SP,-23.673441208672653,-46.646245541682894
1876,5151aea44289d6c6b090ee31c2132508,17515,marilia,SP,-22.211146926897552,-49.93926515259526
1877,9c351405b754cc5ce3e2ecf277bb034a,3134,sao paulo,SP,-23.584332156781013,-46.58458029365325
1878,13511db12ac61e2f89c53b72a944a60b,95020,caxias do sul,RS,-29.16593633566586,-51.178957455433626
1879,4b90495391ac0bd181a80a459df1e718,96400,bage,RS,-31.327444778029435,-54.10715186156649
1880,b37c4c02bda3161a7546a4e6d222d5b2,3667,sao paulo,SP,-23.53125385693662,-46.49481115105396
1881,5f1dc28029d2c244352a68107ec2b542,5126,sao paulo,SP,-23.50239343120614,-46.74122084244225
1882,710e3548e02bc1d2831dfc4f1b5b14d4,86600,rolandia,PR,-23.312183546287315,-51.363684692076326
1883,485452467ff670447e84a8370c3fc898,89190,taio,SC,-27.118648241991384,-49.99893014406661
1884,4d8809767a5bafe22909c77951fb6b41,6803,embu das artes,SP,-23.64898016147102,-46.84903894927516
1885,3ab971ce71839580d2ae5b4e40fe8044,3210,sao paulo,SP,-23.598741010668583,-46.553258519684356
1886,9d4db00d65d7760644ac0c14edb5fd86,18025,sorocaba,SP,-23.515514343559108,-47.44342255226175
1887,1dcfa3835714681d4ba4a93bc1e0fd41,16200,birigui,SP,-21.29514956103053,-50.34302941703419
1888,6da1992f915d77be95d7fa48b36904af,1026,sao paulo,SP,-23.539650455772748,-46.63217613622506
1889,d4f117125b59ce73c3302f88ee40c458,4058,sao paulo,SP,-23.610283504899932,-46.64793714233527
1890,1de62b6f2fd96227629786db492433db,16021,sp,SP,,
1891,30a2f535bb48308f991d0b9ad4a8c4bb,13457,santa barbara d'oeste,SP,-22.767387679489353,-47.38375534852387
1892,a36b125ac6d5fdbc7f50de85c9157bdc,14020,ribeirao preto,SP,-21.2003057274864,-47.80256738061809
1893,1336efc61c316ddf92c899eb817f7cae,19800,assis,SP,-22.665674401855373,-50.415155565744946
1894,620c87c171fb2a6dd6e8bb4dec959fc6,25645,petropolis,RJ,-22.541460436380635,-43.20215396749451
1895,ab91571efab27993ff2f6b36e38055c3,4319,sao paulo,SP,-23.647396847973827,-46.636312574306
1896,63a79f5a7eb5cb48a7e5787b141c7993,38701,patos de minas,MG,-18.57598076375394,-46.52661842347757
1897,070d165398b553f3b4b851c216b8a358,3916,sao paulo,SP,-23.588643492933443,-46.511240157357335
1898,b64d51f0435e884e8de603b1655155ae,7077,garulhos,SP,,
1899,9fc70243fb26800cba56e8f014797004,30270,belo horizonte,MG,-19.92137558983706,-43.90611074343838
1900,1cbcd2ee0afb3fc09963b87eb65e7e4f,82640,curitiba,PR,-25.376827960496556,-49.2356129911279
1901,344223b2a90784f64136a8a5da012e7f,89117,gaspar,SC,-26.852020015885756,-49.024013480869954
1902,4c8b8048e33af2bf94f2eb547746a916,14940,ibitinga,SP,-21.757225105309477,-48.82954113566027
1903,7a704e63bb29c446869efde5d57524c8,85601,francisco beltrao,PR,-26.08067032283779,-53.05370867570087
1904,88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,-23.41356886778423,-51.92757078085311
1905,7d76b645482be4a332374e8223836592,1511,sao paulo,SP,-23.561185490226947,-46.633124284227094
1906,296729ffb9b684050dd24836dac4494a,80240,curitiba,SP,,
1907,5f06030071324cc52bf0304014ac7234,17514,marilia,SP,-22.186810931952266,-49.92677335242206
1908,c542f5a8c64d973f30e9df8d06f70b4a,2013,sao paulo,SP,-23.502270189506874,-46.63324827800431
1909,d36b07fd3c5088e477a72d1fccfe29d4,18200,itapetininga,SP,-23.587646370831962,-48.045090926749104
1910,46ef1a25845fc051c2998d878354810c,35530,claudio,MG,-20.437920263491275,-44.76330196586492
1911,a61cc04793308395a840807104365121,13240,jarinu,SP,-23.096673765346942,-46.71740337428802
1912,cac4c8e7b1ca6252d8f20b2fc1a2e4af,13347,indaiatuba,SP,-23.13353750872446,-47.226923099668944
1913,cc63f0dd2acba93ffed4fe9f8e0321fa,15025,sao jose do rio preto,SP,-20.806072151507887,-49.388594200701824
1914,b29d3380981c51df13fc6fbe87e1763d,14057,ribeirao preto,SP,-21.132690803148456,-47.84615298287583
1915,a53f60f05f822b5c621a50ff6a5cb362,38402,uberlandia,MG,-18.874468701949514,-48.27416432425419
1916,dbec9a0a7efeff029d4d9dce7dc4cc95,31920,belo horizonte,MG,-19.87074425210356,-43.91277629295197
1917,8de8fe3af4449ed695d2434c933ed73e,1215,sao paulo,SP,-23.536176105038816,-46.64759439913432
1918,aa762680c40618316a896838866140ea,82510,curitiba,PR,-25.40013436713462,-49.24053602350563
1919,577719699805dd125d5b6fdde5943bba,95150,nova petropolis,RS,-29.37569881325935,-51.108665770026846
1920,13dd308f81fea30cc670c656b2b46cc3,13454,santa barbara d'oeste,SP,-22.740702425564713,-47.375966265233686
1921,01fd077212124329bac32490e8ef80d9,14079,ribeirao preto / sao paulo,SP,,
1922,7a188843479798ca813108fa7b959286,4276,sao paulo,SP,-23.600024600507865,-46.61422683978738
1923,cb32766839f443db85c82a43c4a6c19e,13506,rio claro,SP,-22.391124182771183,-47.548853066468276
1924,7aa538dd6e114e503a2e6154ea352253,15807,catanduva,SP,-21.123919377550852,-48.95109155793941
1925,e0a3c37054ade6478d923a6efc10f308,88340,camboriu,SC,-27.023529259513925,-48.6485926348008
1926,0d4c8269e7f0401201794deef160edd6,14076,ribeirao preto,SP,-21.155950712466637,-47.78648886443454
1927,3d68c634a99a1ba46dbca3967a69c623,88270,nova trento,SC,-27.284123947671503,-48.93168449585635
1928,8fbe2ee446b97e128471be4ce983dc0d,18103,sorocaba,SP,-23.41918450378245,-47.41652951718489
1929,e0b162a693bc7f9eab00f783a31d60ea,96020,pelotas,RS,-31.756574676776953,-52.34160338232037
1930,1f867308a0ce13133a4e639ff4de0c02,82510,curitiba,PR,-25.40013436713462,-49.24053602350563
1931,06a2c3af7b3aee5d69171b0e14f0ee87,65072,sao luis,MA,-2.5020225941547225,-44.24824237128369
1932,2e90cb1677d35cfe24eef47d441b7c87,2285,sao paulo,SP,,
1933,9315e491484b1b0081ca166fc164108d,86039,londrina,PR,-23.321030637777863,-51.14176307883429
1934,adbc26658d6c7b4b6219f9d934598091,81770,curitiba,PR,-25.527829415584034,-49.241286094948855
1935,0ffa40d54288e4f3499b8780dd0f144f,19013,presidente prudente,SP,-22.135926281697603,-51.39177971108944
1936,d05ae8f7a5bd1d2a690a44cd079e4e27,22775,rio de janeiro,RJ,-22.965097551656015,-43.3806326301091
1937,508808d438fe2ff972ed13bb8f4a82e2,3963,sao paulo,SP,-23.609509596812043,-46.479803829919746
1938,28fb0829fd777877cdc350d25cb5bd5b,15051,sao jose do rio pret,SP,,
1939,c794dab4928dd97beb41d05514441e86,13160,artur nogueira,SP,-22.570786711814478,-47.165647847939
1940,1976a05ecf2996d6ffb7b5430e635fe7,19806,assis,SP,-22.655407551662456,-50.42568305325905
1941,c70a353f02429c00775a46a75fb787da,8275,sao paulo,SP,-23.571812416712156,-46.479613760433885
1942,39d61be7a92eb77b7da367bd4845bc0e,13420,sao paulo,SP,,
1943,c510bc1718f0f2961eaa42a23330681a,13330,indaiatuba,SP,-23.08584137431789,-47.21665233680304
1944,8cf21434553b02cbd37c0bbd07e041b0,88102,sao jose,SC,-27.59643300072976,-48.61618180790419
1945,edd066cd02126d7800f9b66e980e9931,70070,brasilia,DF,-15.776614833418876,-47.89632109117661
1946,cf281cf8b7affbdfe751b29cc85580e1,61760,eusebio,CE,-3.877959430724656,-38.458506282740444
1947,392353362d22cc2c236e1ee81ff19890,89069,blumenau,SC,-26.796825418763998,-49.09516518377151
1948,1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,95800,venancio aires,RS,-29.611215299839454,-52.19417393034304
1949,c878515173c84a492ebe50d6b493230b,85880,itaipulandia,PR,-25.150255553559262,-54.30368917147121
1950,77714512e8d4dda9c234da8e3faf16e4,7056,guarulhos,SP,-23.46014343251304,-46.56573759288098
1951,0eaa7e33d73809f1f925f7d07c506cbd,9111,santo andre,SP,-23.673238738080425,-46.489113668570745
1952,bcf5566870987da7bc811fbc8c5b9fd9,3378,sao paulo,SP,-23.570815594178818,-46.538060224431305
1953,3d01d1c414c44b5943a09619ff3853cb,13040,campinas,SP,-22.93763668231932,-47.06109818534649
1954,2e1c9f22be269ef4643f826c9e650a52,4850,sao paulo,SP,-23.748958969662098,-46.68120162521217
1955,00fc707aaaad2d31347cf883cd2dfe10,87025,maringa,PR,-23.382360759042154,-51.928078277300344
1956,52f6f9f13ba19504c02781132a049e75,80540,curitiba,PR,-25.40628417879295,-49.26164449471568
1957,83c8aafbefb034674a70de0eac5b8954,85601,francisco beltrao,PR,-26.08067032283779,-53.05370867570087
1958,58e4b302b54937e55a678c4d15111da4,83402,colombo,PR,-25.346400524944226,-49.22183548978743
1959,d1c281d3ae149232351cd8c8cc885f0d,14940,ibitinga,SP,-21.757225105309477,-48.82954113566027
1960,33c51922b6e3c16b24a8f28e5833c99d,86010,londrina,PR,-23.31838335948797,-51.156971259797714
1961,f80edd2c5aaa505cc4b0a3b219abf4b8,3431,sao paulo,SP,-23.551871625336613,-46.535854518723426
1962,0761743cbffb25d7148189e9f1a5f03a,14096,ribeirao preto,SP,-21.20253730501825,-47.77767099981078
1963,0b46f784306be7200ca1700aa55d819f,31210,belo horizonte,MG,-19.906881011585426,-43.94924199623332
1964,7a9c12e235c36247c3c81f50d6ea9cea,9541,sao caetano do sul,SP,-23.62031918470236,-46.564104728028354
1965,8629c241b3622ac12cd4118afdc8d394,14090,ribeirao preto,SP,-21.1800560363759,-47.78824384329166
1966,3ade81dab5a172b88e1871c28ae05260,15076,sao jose do rio preto,SP,-20.831733335893475,-49.35214660026992
1967,562fc2f2c2863ab7e79a9e4388a58a14,13070,campinas,SP,-22.891405847408386,-47.08249889237933
1968,7dc8c42cc750eeafea6c85712ffee9bf,5424,sao paulo,SP,-23.56908297225686,-46.697703396131644
1969,247587846358bb1d2e4c6522020b36fe,15093,sao jose do rio preto,SP,-20.853226243195763,-49.411210799783866
1970,a35ef466c6fd6d052f5d241240d3c5e2,93347,novo hamburgo,RS,-29.681096270989286,-51.16647568175134
1971,651530bf5c607240ccdd89a30c9c9712,44600,ipira,BA,-12.157438889560044,-39.740223750212515
1972,f1c1ac3f3efc07e659c035008e615e66,2119,sao paulo,SP,-23.513072091248,-46.592078107820114
1973,df0f42bc4c2142eacf0eaf2cffd0cfbb,88306,itajai,SC,-26.93895776358723,-48.63967537756494
1974,40db9e9aa57f7bb151bcda6b0f9bdbb7,52010,recife,PE,-8.059619186026776,-34.90063981917
1975,68ca56ce86830f3d31b1b7ec6a54da3e,83280,guaratuba,PR,-25.888595862552247,-48.58518455198979
1976,960945e1a9535cbc0cd6ddd35fbe7ae8,8290,sao paulo,SP,-23.553410678569314,-46.45223989564777
1977,c00396cbdd2e088fe4281baa5920aef1,83535,campo magro,PR,-25.375923341646313,-49.38748957765852
1978,8d92f3ea807b89465643c219455e7369,3052,sao paulo,SP,-23.54065364464337,-46.60698556286522
1979,c52c644cc0dc85121207a27013efc6af,36325,tiradentes,MG,-21.11012566489478,-44.17422924657657
1980,7e26c750b4cb9f6766f58265ff9ebe95,30270,belo horizonte,MG,-19.92137558983706,-43.90611074343838
1981,5a8e7d5003a1f221f9e1d6e411de7c23,13076,campinas,SP,-22.881787669308846,-47.051563381782884
1982,6d1b9c9579132c87d2703ec38c30f2c5,82515,curitiba,PR,-25.3954224961262,-49.230383252107
1983,20f0aeea30bc3b8c4420be8ced4226c0,13456,santa barbara d'oeste,SP,-22.75781290992165,-47.377467401947705
1984,575df70bde3f9f2b30bf8d2e9910d725,15075,sao jose do rio preto,SP,-20.819400908295215,-49.35385719336613
1985,5d3bb11474a06bdc23fb9e89f1164ee0,19804,assis,SP,-22.66351946505792,-50.43534973869858
1986,c35affa65afd250151285c5917fc1c8a,8050,sao paluo,SP,,
1987,e59e489e2ea74bd409b798b5daf49de3,87060,maringa,PR,-23.448847178523913,-51.954465863978356
1988,7d948535954aaf8c5d39db007f74372e,11442,guaruja,SP,-23.97584449939238,-46.219279425904375
1989,c7b7db6c8f3c64a7cc1afa634db21d50,4367,sao paulo,SP,-23.651248192976205,-46.66659272939551
1990,1352e06ae67b410cdae0b2a22361167b,26051,rio de janeiro,RJ,,
1991,3bb548e3cb7f70f28e3f11ee9dce0e59,87040,maringa,PR,-23.413319312129172,-51.90727275881094
